season,episode,dialouge
5,9,"Aah! Gross!
"
,,
5,9,"Would you stop it? Stop it!
"
,,
5,9,"Hey, guys, check this out.
"
,,
5,9,"Hey, Meg, don't be such a hothead.
"
,,
5,9,"What?!
"
,,
5,9,"Hey, Meg, you sure look hot today.
"
,,
5,9,"What?!
"
,,
5,9,"Hey, Meg, I lit your scalp on fire.
"
,,
5,9,"Don't worry, I'll put it out.
"
,,
5,9,"What the hell is your problem,
"
,,
5,9,"you dumb bimbo?!
"
,,
5,9,"Oh, oh, God, stop!
"
,,
5,9,"Meg, that was awesome.
"
,,
5,9,"If we wanna get to Aspen, we're gonna
"
,,
5,9,"have to get over those mountains somehow.
"
,,
5,9,"Excuse me, uh, how much is it
"
,,
5,9,"to rent a helicopter?
"
,,
5,9,"It's ten bucks an hour.
"
,,
5,9,"But there's a $100,000 deposit.
"
,,
5,9,"Oh, God.
"
,,
5,9,"Looks like we're walking.
"
,,
5,9,"Wait a minute, it says here
"
,,
5,9,"you accept cash, check or a jaunty tune.
"
,,
5,9,"Well, this rental agreement
"
,,
5,9,"was drafted back
"
,,
5,9,"when musicals were culturally relevant.
"
,,
5,9,"Unfortunately, that's no longer the case.
"
,,
5,9,"Well, I can prove to you
"
,,
5,9,"that's a whole lot of nonsense.
"
,,
5,9,"is dated boring and dry.</i>
"
,,
5,9,"like it if you give it a try.</i>
"
,,
5,9,"as gaily as an elf.</i>
"
,,
5,9,"ask the man himself.</i>
"
,,
5,9,"Mr. Kelly?
"
,,
5,9,"Will you show us?
"
,,
5,9," I'll show you.
"
,,
5,9," Let's do it.
"
,,
5,9," Good. <i>One, two, three, four.
"
,,
5,9," One, two, three, four.</i>
"
,,
5,9,"  One, two, three.</i>
"
,,
5,9," La, la, la, la, la, la.</i>
"
,,
5,9," You see?
"
,,
5,9," It's easy.
"
,,
5,9,"Look at me! I'm dancing!
"
,,
5,9,"Okay, you can have the helicopter.
"
,,
5,9,"Brian, be careful 'cause the mountains
"
,,
5,9,"are the same color as the sky.
"
,,
5,9,"What?
"
,,
5,9,"I said, be careful 'cause the mountains
"
,,
5,9,"are the same color as the...
"
,,
5,9," What the hell was that?
"
,,
5,9," I'm practicing my comedy crash.
"
,,
5,9,"Well, keep it down
"
,,
5,9,"'cause I'm trying to...
"
,,
5,9,"Imagine the dance I'm gonna have
"
,,
5,9,"to do to get our security deposit back.
"
,,
5,9,"Oh, my God! Brian, look!
"
,,
5,9,"It's Aspen. We made it.
"
,,
5,9,"Well, looks like you're gonna be
"
,,
5,9,"reunited with Rupert after all.
"
,,
5,9,"And just in time, too.
"
,,
5,9,"I can't keep my teeth from chattering.
"
,,
5,9,"Isn't that fun?
"
,,
5,9,"I got these at Jack's Joke Shop
"
,,
5,9,"in South Attleboro, Massachusetts.
"
,,
5,9,"Remember, if it ain't funny,
"
,,
5,9,"it ain't worth Jack.
"
,,
5,9,"Bitch.
"
,,
5,9,"Aw, you should've seen what
"
,,
5,9,"our amazing, freakin' daughter
"
,,
5,9,"did to that guy, Lois.
"
,,
5,9,"She kicked his ass.
"
,,
5,9," It was like what life did to Dana Plato.
"
,,
5,9," Meg, how could you do that?!
"
,,
5,9,"You should call that man and apologize.
"
,,
5,9,"Hey, hey, hey.
"
,,
5,9,"Don't you talk to her like that.
"
,,
5,9,"Meg's as cool as the
"
,,
5,9,"other side of the pillow.
"
,,
5,9," Billy Dee Williams.
"
,,
5,9," Hello, Peter.
"
,,
5,9,"Welcome to the cool side of the pillow.
"
,,
5,9,"You've had a hard day.
"
,,
5,9,"Rest that weary head of yours
"
,,
5,9,"and drift on off to dreamland.
"
,,
5,9,"Works every time.
"
,,
5,9,"Well, this is the place.
"
,,
5,9,"Looks pretty fancy.
"
,,
5,9," Can I help you?
"
,,
5,9," Uh, yes, my name's Brian, um...
"
,,
5,9,"Look, to make a long story short,
"
,,
5,9,"I accidentally sold you a teddy bear
"
,,
5,9,"back in Rhode Island, and...
"
,,
5,9,"I kind of need it back.
"
,,
5,9," Rupert! It's, it's Rupert!
"
,,
5,9," Stanford, who is it?
"
,,
5,9,"It's nothing, dear, I'll handle it.
"
,,
5,9,"I'm sorry, but that bear belongs
"
,,
5,9,"to Timmy. Now, please leave.
"
,,
5,9,"Wait, wait. How about a ski off?
"
,,
5,9," What...?
"
,,
5,9," You heard me.
"
,,
5,9,"First one down the mountain wins.
"
,,
5,9,"If I win, I get Rupert.
"
,,
5,9,"Interesting. What do I get if I win?
"
,,
5,9," My dog.
"
,,
5,9," Hmm. What can he do?
"
,,
5,9,"If you put peanut butter anywhere
"
,,
5,9,"on your body, he'll lick it off.
"
,,
5,9,"Anywhere.
"
,,
5,9,"Well, I did go to Choate.
"
,,
5,9,"All right, it's a deal.
"
,,
5,9,"who's not too shy.</i>
"
,,
5,9,"like I hoped she would.</i>
"
,,
5,9,"like I hoped she would.</i>
"
,,
5,9,"I'm into somethin' good...</i>
"
,,
5,9,"You know, Dad, it's been really great
"
,,
5,9,"hanging out with you.
"
,,
5,9,"I know there's probably a million
"
,,
5,9,"things you'd rather be doing.
"
,,
5,9,"Are you kidding, Meg?
"
,,
5,9,"I've had more fun with you than I did
"
,,
5,9,"going to see Lost in Translation
"
,,
5,9,"with Cleveland and Quagmire.
"
,,
5,9," What do you think he whisper to her?
"
,,
5,9," I'll bet it was just right.
"
,,
5,9,"Look, I know sometimes
"
,,
5,9,"I give you a hard time.
"
,,
5,9,"You know, calling you names,
"
,,
5,9,"reading your diary,
"
,,
5,9,"farting in your cereal
"
,,
5,9,"when you go to get milk
"
,,
5,9,"and then laughing : ""Ha-ha ha!
"
,,
5,9,"She doesn't know she's eating my fart.""
"
,,
5,9,"But, you know, Meg,
"
,,
5,9,"I'm starting to realize
"
,,
5,9," I got a really wonderful daughter.
"
,,
5,9," Thanks, Dad.
"
,,
5,9,"Peter, good news. Your suspension is up.
"
,,
5,9,"You can have your license back.
"
,,
5,9,"You... you mean it? I'm free?
"
,,
5,9,"No more getting driven around?
"
,,
5,9,"Aw, sweet!
"
,,
5,9,"So, I guess this means
"
,,
5,9,"you don't need me anymore.
"
,,
5,9,"You'll probably go back to
"
,,
5,9,"treating me like crap, huh?
"
,,
5,9,"Well, maybe just to keep up
"
,,
5,9,"appearances in front of the family.
"
,,
5,9,"You know, peer pressure and all that.
"
,,
5,9,"But from now on, Meg,
"
,,
5,9,"you and me are secret best friends.
"
,,
5,9,"Who wants a glass of fresh lemonade?
"
,,
5,9,"Not me!
"
,,
5,9,"What I want is a fresh glass
"
,,
5,9,"of better daughter!
"
,,
5,9,"Stewie, do you really think
"
,,
5,9,"you can beat this guy?
"
,,
5,9,"Trust me, Brian, I've got
"
,,
5,9,"a few tricks up my sleeve.
"
,,
5,9,"Oh, no, if only I had rockets in my skis.
"
,,
5,9,"Oh, wait, I totally have rockets
"
,,
5,9,"in my skis.
"
,,
5,9,"And now I just sit back,
"
,,
5,9,"relax and watch my progress.
"
,,
5,9," Tea, sir?
"
,,
5,9," Oh, thank you, Crone.
"
,,
5,9,"You're so pleasant.
"
,,
5,9,"Would you like to check
"
,,
5,9,"on the race, sir?
"
,,
5,9,"Yes, why not.
"
,,
5,9,"Well, that's it, I suppose.
"
,,
5,9,"Listen, I'm, I'm really sorry, Stewie.
"
,,
5,9," I know how much Rupert meant to you.
"
,,
5,9," I don't know, Brian,
"
,,
5,9,"maybe this is a sign that you were right.
"
,,
5,9,"Maybe I am getting too old for Rupert.
"
,,
5,9,"I guess I've just got to let him go.
"
,,
5,9,"That's very grown up of you, Stewie.
"
,,
5,9,"Hey, dog, let's go.
"
,,
5,9,"My dad won you fair and square.
"
,,
5,9,"You're not really gonna
"
,,
5,9,"live with them, are you?
"
,,
5,9,"No.
"
,,
5,9,"You're not really over Rupert are you?
"
,,
5,9," No.
"
,,
5,9," That's what I thought.
"
,,
5,9,"Oh, Crone.
"
,,
5,9," How are we gonna get out of here?
"
,,
5,9," You still got the starting gun?
"
,,
5,9," Yeah.
"
,,
5,9," Give it to me.
"
,,
5,9,"Get out of the fucking car! Get out
"
,,
5,9,"of the fucking car right now, man!
"
,,
5,9," Oh, Jesus!
"
,,
5,9," Get out of the fucking car.
"
,,
5,9,"Do it! I don't give a fuck!
"
,,
5,9,"I'll fucking kill you!
"
,,
5,9,"Get out of this fucking car!
"
,,
5,9," Did we just carjack someone?
"
,,
5,9," We sure did, Brian.
"
,,
5,9,"We sure did.
"
,,
5,9,"Synchronisation : Kemar
"
,,
5,9,"Transcript : Raceman
"
,,
5,9,"www.forom.com
"
,,
5,10,"Family Guy
"
,,
5,10,"www.forom.com
"
,,
5,10,"Synchronisation : Kemar
"
,,
5,10,"Transcript : Raceman
"
,,
5,10,"Um, Mom, Dad, um,
"
,,
5,10,"I decided I want a big party
"
,,
5,10,"this year with all my friends.
"
,,
5,10,"And maybe a band. Is that cool?
"
,,
5,10," Yeah, sure...
"
,,
5,10," Yeah, sure. Why not?
"
,,
5,10,"Oh, thanks, guys! You're the best!
"
,,
5,10,"What's she talking about?
"
,,
5,10,"A party for what?
"
,,
5,10,"I don't know. She have her period
"
,,
5,10,"or something? She getting married?
"
,,
5,10,"No. If she was getting married,
"
,,
5,10,"we probably would've seen
"
,,
5,10,"a guy around, right?
"
,,
5,10," Sound reasoning.
"
,,
5,10," You guys,
"
,,
5,10,"it's Meg's birthday next week.
"
,,
5,10,"Oh, my God, it is!
"
,,
5,10,"Peter, we got to put together a party!
"
,,
5,10,"Ah, man, I hate kids' birthday parties.
"
,,
5,10,"This is gonna be worse than that time
"
,,
5,10,"I was stuck behind Robert Loggia
"
,,
5,10,"at the airport.
"
,,
5,10," May I have your name, please?
"
,,
5,10," Robert Loggia.
"
,,
5,10," Can you spell that for me?
"
,,
5,10," Certainly. That's Robert Loggia.
"
,,
5,10,"""R"" as in Robert Loggia,
"
,,
5,10,"""O"" as in ""Oh, my God,
"
,,
5,10,"it's Robert Loggia,""
"
,,
5,10,"""B"" as in ""By God, that's Robert Loggia,""
"
,,
5,10,"""E"" as in everybody loves Robert Loggia,
"
,,
5,10,"""R"" as in Robert Loggia,
"
,,
5,10,"""T"" as in ""Tim, look over there,
"
,,
5,10,"it's Robert Loggia,""
"
,,
5,10,"space,
"
,,
5,10,"""L"" as in ""Look, it's Robert Loggia...""
"
,,
5,10," Here you are, Brian.
"
,,
5,10," What's this?
"
,,
5,10,"It's an invitation to Meg's party.
"
,,
5,10,"I'm the party planner.
"
,,
5,10,"You have to RSVP.
"
,,
5,10,"You can do it right now if you want.
"
,,
5,10,"All right, fine,
"
,,
5,10,"I'll come to Meg's party.
"
,,
5,10,"No, you have to call the RSVP line.
"
,,
5,10," You got to be kidding me.
"
,,
5,10," I'm waiting.
"
,,
5,10,"Ring, ring.
"
,,
5,10,"Aren't you gonna pick it up?
"
,,
5,10,"No, I'm not gonna pick it up
"
,,
5,10,"on the first few rings. I'm busy.
"
,,
5,10,"Maybe I'm in the other room.
"
,,
5,10,"Ring, ring.
"
,,
5,10,"Ring, ring.
"
,,
5,10,"Ring, ring.
"
,,
5,10," Ring... Oh, come on!
"
,,
5,10," Hello!
"
,,
5,10," Stewie?
"
,,
5,10," No, this is Stewie's housekeeper,
"
,,
5,10,"Mrs. Pennyapple. I'll see if he's in.
"
,,
5,10,"Stewie! Stewie!
"
,,
5,10," Yes, Mrs. Pennyapple?
"
,,
5,10," You've got a telephone call.
"
,,
5,10," Who is it?
"
,,
5,10," He didn't say.
"
,,
5,10," Well, find out, would you?
"
,,
5,10," Who is this?
"
,,
5,10," It's Brian.
"
,,
5,10," It's Brian!
"
,,
5,10,"Oh, Brian. Probably RSVPing
"
,,
5,10,"about Megan's party.
"
,,
5,10," Hello, Brian.
"
,,
5,10," Hi, Stewie.
"
,,
5,10," What can I do for you?
"
,,
5,10," I'm coming to Meg's party.
"
,,
5,10,"Oh, splendid. Just give your
"
,,
5,10,"information to Mrs. Pennyapple.
"
,,
5,10,"Hello, it's Mrs. Pennyapple again.
"
,,
5,10,"Shall I put you down for two, Brendan?
"
,,
5,10," Brian.
"
,,
5,10," Ryan?
"
,,
5,10," Brian!
"
,,
5,10," Mitchell?
"
,,
5,10," What?
"
,,
5,10," Good-bye.
"
,,
5,10,"Hey, Lois, I'm ordering a birthday cake,
"
,,
5,10,"and the guy wants to know how old
"
,,
5,10,"Meg is. I didn't know what to tell him.
"
,,
5,10," You're asking me?
"
,,
5,10," Yeah. How old is Meg?
"
,,
5,10," I don't know.
"
,,
5,10," Well, my God, Lois,
"
,,
5,10,"I thought you were the one
"
,,
5,10,"keeping track of that.
"
,,
5,10,"No, no. I have no idea.
"
,,
5,10,"Don't you remember me faking
"
,,
5,10,"my way through her last birthday?
"
,,
5,10,"Going on hmm-hmm.</i>
"
,,
5,10,"Should we...
"
,,
5,10,"Should we just ask her how old she is?
"
,,
5,10,"That, uh...
"
,,
5,10,"that'd be kind of awkward, huh?
"
,,
5,10,"Hey, maybe we should just cut off
"
,,
5,10,"her leg and count the rings.
"
,,
5,10,"Yeah. Or maybe try carbon dating.
"
,,
5,10,"I don't know what that is.
"
,,
5,10,"You know, we're gonna have
"
,,
5,10,"to talk to her
"
,,
5,10,"and kind of steer the conversation
"
,,
5,10,"in a way that gets her to spill it.
"
,,
5,10,"Come in.
"
,,
5,10," Hi, sweetie.
"
,,
5,10," Hey, Meg.
"
,,
5,10,"So, Meg, your birthday's coming up, huh?
"
,,
5,10,"You excited about turning...
"
,,
5,10,"Uh, Meg,
"
,,
5,10,"I got 16 candles for your birthday cake.
"
,,
5,10," How does that sound?
"
,,
5,10," That's not right.
"
,,
5,10,"So... less...?
"
,,
5,10,"More...?
"
,,
5,10,"Too many...?
"
,,
5,10," Not enough?
"
,,
5,10," You stupid son of a bitch!
"
,,
5,10,"You didn't even know how old I am!
"
,,
5,10,"Meg, that kind of language is not
"
,,
5,10,"appropriate for a girl your age.
"
,,
5,10," Or is it?
"
,,
5,10," I'm gonna be 17, you jerks!
"
,,
5,10,"She's the jerk.
"
,,
5,10,"All right, come on in, everybody.
"
,,
5,10,"Have a seat anywhere.
"
,,
5,10,"Meg's gonna open her
"
,,
5,10,"presents in a little bit.
"
,,
5,10,"Oh, Francis,
"
,,
5,10,"I'm glad you could make it.
"
,,
5,10,"Here! This for Megan!
"
,,
5,10," Oh. What is it?
"
,,
5,10," It's a cookie
"
,,
5,10," from lunch period at the home!
"
,,
5,10," Well, I'm sure she'll love this.
"
,,
5,10,"I want to see her eat it!
"
,,
5,10,"So the man asks the bartender
"
,,
5,10,"to recommend a good drink.
"
,,
5,10,"The bartender says, ""A Grasshopper.""
"
,,
5,10,"So the guy orders a Grasshopper.
"
,,
5,10,"Then he's walking home
"
,,
5,10,"and along the way,
"
,,
5,10,"he notices a grasshopper on the ground.
"
,,
5,10,"So he says to the grasshopper : ""Hey,
"
,,
5,10,"you know there's a drink
"
,,
5,10,"named after you?""
"
,,
5,10,"The grasshopper says :
"
,,
5,10,"""You mean there's a drink named Irving?""
"
,,
5,10,"So which one of you wants
"
,,
5,10,"to lose your virginity?
"
,,
5,10,"Mom, this party sucks!
"
,,
5,10,"I mean, balloons? Pin the tail on
"
,,
5,10,"the donkey? I'm not five years old.
"
,,
5,10,"Meg, your father worked very
"
,,
5,10,"hard to put this party together.
"
,,
5,10,"He says he's got a big surprise for you.
"
,,
5,10,"Hey, kids, I'm Peepants,
"
,,
5,10,"the inebriated hobo clown.
"
,,
5,10,"I'm an adorable tramp who wears found
"
,,
5,10,"clothing and eats out of your garbage can.
"
,,
5,10,"A clown?! Dad, I'm 17!
"
,,
5,10,"Meg, guess what Peepants
"
,,
5,10,"got you for your birthday.
"
,,
5,10," A scarf.
"
,,
5,10," I don't want a scarf, Dad.
"
,,
5,10,"Well, then how about...
"
,,
5,10,"a dozen scarves?!
"
,,
5,10,"Peter, I don't think you're actually
"
,,
5,10,"supposed to swallow those.
"
,,
5,10," Here you go, Meg.
"
,,
5,10," I don't want them!
"
,,
5,10,"Take them!
"
,,
5,10,"Are my long john stied
"
,,
5,10,"to the end of those?
"
,,
5,10," No.
"
,,
5,10," Oh, God.
"
,,
5,10,"Mom, can I just open my presents now?
"
,,
5,10," All right, Meg.
"
,,
5,10," Thank you.
"
,,
5,10," What the...?
"
,,
5,10," Let's see what else we've got here.
"
,,
5,10,"The first season of
"
,,
5,10,"Sister, Sister on DVD?
"
,,
5,10,"You're welcome.
"
,,
5,10,"Stewie, what are you doing?!
"
,,
5,10,"You can't open Meg's gifts!
"
,,
5,10,"These are mine, you hear me?
"
,,
5,10,"Mine!
"
,,
5,10,"Oh, God, not the ""mine"" phase.
"
,,
5,10,"I've been dreading this day.
"
,,
5,10,"I'm entitled to these things, Lois.
"
,,
5,10,"Especially after I got shafted
"
,,
5,10,"by that Asian Santa at the mall.
"
,,
5,10,"What you want?!
"
,,
5,10,"What you want for Christmas?!
"
,,
5,10,"I was thinking maybe
"
,,
5,10,"one of those old-timey...
"
,,
5,10,"Too late! Take too long!
"
,,
5,10,"Sad Christmas!
"
,,
5,10," What you want?!
"
,,
5,10," Fire truck!
"
,,
5,10," What color?!
"
,,
5,10," Red!
"
,,
5,10,"Next!
"
,,
5,10,"Peter, have you been drinking?
"
,,
5,10," Well, a little. It is a party.
"
,,
5,10," Take off that stupid costume!
"
,,
5,10,"You look like a damn fool.
"
,,
5,10,"Ah, Dad, you won't say that when
"
,,
5,10,"you see my grand unicycle finale.
"
,,
5,10,"Everyone, I'll be right back.
"
,,
5,10,"In the meantime, I leave you with
"
,,
5,10,"the musical stylings of Chris Griffin.
"
,,
5,10,"All right, this is gonna blow you guys...
"
,,
5,10," Grandpa!
"
,,
5,10," Oh, my God!
"
,,
5,10," Is he breathing?
"
,,
5,10," Somebody call an ambulance!
"
,,
5,10,"Uh, Lois, maybe you better
"
,,
5,10,"call two ambulances.
"
,,
5,10,"How is he, Doctor?
"
,,
5,10,"Mrs. Griffin, his internal injuries
"
,,
5,10,"were much too severe.
"
,,
5,10,"I'd estimate he'll be dead
"
,,
5,10,"within the hour.
"
,,
5,10,"Dad, I'm so sorry I broke all your ribs
"
,,
5,10,"and busted your spleen
"
,,
5,10,"and punctured your lung.
"
,,
5,10,"I don't if you can hear me right now, but
"
,,
5,10,"I hope you know...
"
,,
5,10,"I love you, Dad.
"
,,
5,10,"Peter...
"
,,
5,10,"come closer.
"
,,
5,10,"There's something...
"
,,
5,10,"I need to say to you.
"
,,
5,10,"I'm here, Dad. What is it?
"
,,
5,10,"Peter...
"
,,
5,10,"you're a fat, stinking drunk.
"
,,
5,10,"Oh, my God, he's dead. He can't be dead.
"
,,
5,10,"There's got to be something I can do.
"
,,
5,10,"Maybe I'll bury him in the pet cemetery.
"
,,
5,10,"Okay, I'll bury him in
"
,,
5,10,"a regular cemetery.
"
,,
5,10," I can't believe Grandpa's dead.
"
,,
5,10," Well, he did kind of treat us like crap,
"
,,
5,10," but, yes, it is a tragedy.
"
,,
5,10," It is a tragedy.
"
,,
5,10," Excuse us.
"
,,
5,10," Yeah, we'll be right back.
"
,,
5,10," We're all gonna miss him.
"
,,
5,10," Tragic.
"
,,
5,10,"You know what the worst part is?
"
,,
5,10,"All I wanted was for my dad
"
,,
5,10,"to tell me he loved me.
"
,,
5,10,"But instead, he called me a fat,
"
,,
5,10,"stinking drunk.
"
,,
5,10,"Those were his last words.
"
,,
5,10,"Well, I hate to side
"
,,
5,10,"with your father, Peter,
"
,,
5,10,"but you do kind of drink a lot, and,
"
,,
5,10,"you know, sometimes
"
,,
5,10,"it affects the people you love.
"
,,
5,10,"Oh, my God. Lois, you're right.
"
,,
5,10,"Booze made me fall down all those stairs.
"
,,
5,10,"Booze killed my father.
"
,,
5,10,"Well, from this day forward,
"
,,
5,10,"I, Peter Griffin,
"
,,
5,10,"will never drink again.
"
,,
5,10," Peter, what are you doing?
"
,,
5,10," Crack.
"
,,
5,10," What the fuck?!
"
,,
5,10," Hey, at least I'm not drinking, Brian.
"
,,
5,10,"This isn't exactly a good substitute.
"
,,
5,10,"Where'd you get crack?
"
,,
5,10," From blacks.
"
,,
5,10," What?
"
,,
5,10,"Right behind Black's Hardware Store.
"
,,
5,10,"There's a white guy selling it.
"
,,
5,10,"Doing crack is not the way
"
,,
5,10,"to stop drinking.
"
,,
5,10,"You need to get to the heart of why you
"
,,
5,10,"feel the need to drink in the first place.
"
,,
5,10,"Look, here, this is the number of
"
,,
5,10,"a hypnotherapist I want you to see.
"
,,
5,10," All right, Brian.
"
,,
5,10," Good.
"
,,
5,10,"Peter, just thought I'd check on you.
"
,,
5,10,"Oh, my God!
"
,,
5,10,"Gov'ment came and took my baby!
"
,,
5,10,"This is mine, and this is mine,
"
,,
5,10,"and that's mine, and this is mine.
"
,,
5,10,"Oh, what's this?
"
,,
5,10,"""Hot Monogamy,
"
,,
5,10,"the board game for failing marriages.""
"
,,
5,10,"""Dare card : Have her do a strip tease
"
,,
5,10,"and see how long
"
,,
5,10,"it takes you to get a bonner.""
"
,,
5,10,"What's a ""bonner""?
"
,,
5,10,"Stewie, what are you doing
"
,,
5,10,"with my jewelry box?
"
,,
5,10," You give that back to Mommy.
"
,,
5,10," No! Go to hell!
"
,,
5,10,"Stewie, I have had just about enough
"
,,
5,10,"of this new selfish attitude of yours.
"
,,
5,10," Now, give that back to Mommy!
"
,,
5,10," Very well, then.
"
,,
5,10," If I can't have it, nobody can!
"
,,
5,10," That is enough!
"
,,
5,10," You... you struck me!
"
,,
5,10," Oh, my God.
"
,,
5,10,"Stewie, honey, I am so sorry.
"
,,
5,10,"Are you okay, sweetie?
"
,,
5,10,"Oh, honey, I'm sorry.
"
,,
5,10,"Mommy would never hurt you.
"
,,
5,10," Let me give you a hug.
"
,,
5,10," No!
"
,,
5,10,"I haven't been this scared since
"
,,
5,10,"Mother Teresa OD'd in my car.
"
,,
5,10,"She is messed up, man!
"
,,
5,10,"Shut up! Just shut up!
"
,,
5,10,"Let me fucking think!
"
,,
5,10," Push her out.
"
,,
5,10," We can't leave her alone.
"
,,
5,10,"Push the bitch out!
"
,,
5,10,"Okay, now let's go back in
"
,,
5,10,"your mind to your childhood,
"
,,
5,10," to some of your deepest memories.
"
,,
5,10," Yeah, I'm getting something.
"
,,
5,10," Happy Father's Day, Dad.
"
,,
5,10," I'm not your father!
"
,,
5,10,"Oh, my God!
"
,,
5,10,"Francis Griffin wasn't my real father!
"
,,
5,10,"I wonder what else I've repressed.
"
,,
5,10,"Oh, my God!
"
,,
5,10,"I could've had a V8.
"
,,
5,10,"It was horrible, Rupert.
"
,,
5,10,"It was like a nightmare.
"
,,
5,10,"Lois came at me like a wild animal.
"
,,
5,10,"I had no way to defend myself.
"
,,
5,10,"Mother, I'm sorry I went
"
,,
5,10,"against your wishes.
"
,,
5,10,"I'm sorry I misbehaved, mother!
"
,,
5,10,"I'm sorry I misbehaved!
"
,,
5,10,"I love you, Mommy Dearest!
"
,,
5,10,"Oh, it was awful, Rupert.
"
,,
5,10,"I felt terrified and
"
,,
5,10,"brutalized and humiliated and... and...
"
,,
5,10,"and alive.
"
,,
5,10,"My God, I...
"
,,
5,10,"I haven't felt that alive in years.
"
,,
5,10,"Rupert, you know, I think perhaps
"
